listing_id,price,nbhood_full,formatted_price,formatted_borough,formatted_nbhood,
32942632,30 dollars,"Queens, Elmhurst",$30.00,Queens, Elmhurst,
33664163,30 dollars,"Queens, Briarwood",$30.00,Queens, Briarwood,
34243440,30 dollars,"Queens, Ditmars Steinway",$30.00,Queens, Ditmars Steinway,
34670547,30 dollars,"Queens, South Ozone Park",$30.00,Queens, South Ozone Park,
35004646,30 dollars,"Brooklyn, Sheepshead Bay",$30.00,Brooklyn, Sheepshead Bay,
35069416,30 dollars,"Staten Island, Concord",$30.00,Staten Island, Concord,
35125636,30 dollars,"Brooklyn, Sunset Park",$30.00,Brooklyn, Sunset Park,
35316337,30 dollars,"Brooklyn, Borough Park",$30.00,Brooklyn, Borough Park,
35407072,30 dollars,"Brooklyn, Crown Heights",$30.00,Brooklyn, Crown Heights,
35415247,30 dollars,"Queens, Jackson Heights",$30.00,Queens, Jackson Heights,
35454285,30 dollars,"Brooklyn, Flatbush",$30.00,Brooklyn, Flatbush,
35705257,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
35707097,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
35709682,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
35715071,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
35717846,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
35718061,30 dollars,"Queens, Sunnyside",$30.00,Queens, Sunnyside,
36455809,30 dollars,"Brooklyn, Bushwick",$30.00,Brooklyn, Bushwick,
1652236,31 dollars,"Brooklyn, Bedford-Stuyvesant",$31.00,Brooklyn, Bedford-Stuyvesant,
2632699,31 dollars,"Brooklyn, Borough Park",$31.00,Brooklyn, Borough Park,
17463419,31 dollars,"Queens, Ridgewood",$31.00,Queens, Ridgewood,
18173198,31 dollars,"Manhattan, Harlem",$31.00,Manhattan, Harlem,
18813227,31 dollars,"Brooklyn, Flatbush",$31.00,Brooklyn, Flatbush,
21962437,31 dollars,"Brooklyn, Crown Heights",$31.00,Brooklyn, Crown Heights,
23072371,31 dollars,"Queens, Elmhurst",$31.00,Queens, Elmhurst,
26877276,31 dollars,"Brooklyn, Bushwick",$31.00,Brooklyn, Bushwick,
27783611,31 dollars,"Brooklyn, Bedford-Stuyvesant",$31.00,Brooklyn, Bedford-Stuyvesant,
28720687,31 dollars,"Brooklyn, Borough Park",$31.00,Brooklyn, Borough Park,
28867326,31 dollars,"Queens, Maspeth",$31.00,Queens, Maspeth,
29522531,31 dollars,"Brooklyn, Cypress Hills",$31.00,Brooklyn, Cypress Hills,
29653294,31 dollars,"Queens, Jackson Heights",$31.00,Queens, Jackson Heights,
30525727,31 dollars,"Manhattan, Washington Heights",$31.00,Manhattan, Washington Heights,
30577273,31 dollars,"Manhattan, Harlem",$31.00,Manhattan, Harlem,
30904692,31 dollars,"Brooklyn, Crown Heights",$31.00,Brooklyn, Crown Heights,
32064173,31 dollars,"Brooklyn, East Flatbush",$31.00,Brooklyn, East Flatbush,
33808634,31 dollars,"Brooklyn, Fort Greene",$31.00,Brooklyn, Fort Greene,
1886978,32 dollars,"Brooklyn, Canarsie",$32.00,Brooklyn, Canarsie,
2030736,32 dollars,"Brooklyn, Sunset Park",$32.00,Brooklyn, Sunset Park,
7255372,32 dollars,"Brooklyn, Bedford-Stuyvesant",$32.00,Brooklyn, Bedford-Stuyvesant,
14133414,32 dollars,"Queens, East Elmhurst",$32.00,Queens, East Elmhurst,
16097690,32 dollars,"Staten Island, Concord",$32.00,Staten Island, Concord,
16098175,32 dollars,"Staten Island, Concord",$32.00,Staten Island, Concord,
16859099,32 dollars,"Queens, Sunnyside",$32.00,Queens, Sunnyside,
19267834,32 dollars,"Brooklyn, Midwood",$32.00,Brooklyn, Midwood,
20542510,32 dollars,"Staten Island, Concord",$32.00,Staten Island, Concord,
21010072,32 dollars,"Queens, Ridgewood",$32.00,Queens, Ridgewood,
21122097,32 dollars,"Manhattan, Lower East Side",$32.00,Manhattan, Lower East Side,
21550437,32 dollars,"Staten Island, Arrochar",$32.00,Staten Island, Arrochar,
21644783,32 dollars,"Brooklyn, Bushwick",$32.00,Brooklyn, Bushwick,
22611934,32 dollars,"Manhattan, Harlem",$32.00,Manhattan, Harlem,
23691588,32 dollars,"Brooklyn, Bedford-Stuyvesant",$32.00,Brooklyn, Bedford-Stuyvesant,
24565942,32 dollars,"Manhattan, Lower East Side",$32.00,Manhattan, Lower East Side,
25127198,32 dollars,"Staten Island, Arrochar",$32.00,Staten Island, Arrochar,
28227966,32 dollars,"Brooklyn, East New York",$32.00,Brooklyn, East New York,
28897533,32 dollars,"Queens, Elmhurst",$32.00,Queens, Elmhurst,
29151631,32 dollars,"Queens, Bay Terrace",$32.00,Queens, Bay Terrace,
29541353,32 dollars,"Brooklyn, Bedford-Stuyvesant",$32.00,Brooklyn, Bedford-Stuyvesant,
29943455,32 dollars,"Queens, Woodside",$32.00,Queens, Woodside,
30273223,32 dollars,"Brooklyn, Sheepshead Bay",$32.00,Brooklyn, Sheepshead Bay,
30355292,32 dollars,"Manhattan, Lower East Side",$32.00,Manhattan, Lower East Side,
30509757,32 dollars,"Queens, Woodside",$32.00,Queens, Woodside,
30958853,32 dollars,"Brooklyn, Sunset Park",$32.00,Brooklyn, Sunset Park,
31836311,32 dollars,"Queens, Elmhurst",$32.00,Queens, Elmhurst,
33310428,32 dollars,"Manhattan, Washington Heights",$32.00,Manhattan, Washington Heights,
33428068,32 dollars,"Brooklyn, Fort Greene",$32.00,Brooklyn, Fort Greene,
34369689,32 dollars,"Queens, Bayside",$32.00,Queens, Bayside,
34753028,32 dollars,"Queens, Flushing",$32.00,Queens, Flushing,
165824,33 dollars,"Queens, Sunnyside",$33.00,Queens, Sunnyside,
1979744,33 dollars,"Brooklyn, Canarsie",$33.00,Brooklyn, Canarsie,
2124910,33 dollars,"Brooklyn, Borough Park",$33.00,Brooklyn, Borough Park,
3139489,33 dollars,"Brooklyn, Bushwick",$33.00,Brooklyn, Bushwick,
3819946,33 dollars,"Brooklyn, Bedford-Stuyvesant",$33.00,Brooklyn, Bedford-Stuyvesant,
4730371,33 dollars,"Brooklyn, Bushwick",$33.00,Brooklyn, Bushwick,
5132306,33 dollars,"Brooklyn, Crown Heights",$33.00,Brooklyn, Crown Heights,
7664692,33 dollars,"Brooklyn, Borough Park",$33.00,Brooklyn, Borough Park,
8772654,33 dollars,"Bronx, Morris Heights",$33.00,Bronx, Morris Heights,
11219289,33 dollars,"Brooklyn, East New York",$33.00,Brooklyn, East New York,
13430458,33 dollars,"Bronx, Port Morris",$33.00,Bronx, Port Morris,
14769619,33 dollars,"Brooklyn, East New York",$33.00,Brooklyn, East New York,
15232708,33 dollars,"Manhattan, Washington Heights",$33.00,Manhattan, Washington Heights,
15473730,33 dollars,"Queens, Richmond Hill",$33.00,Queens, Richmond Hill,
15846039,33 dollars,"Brooklyn, East Flatbush",$33.00,Brooklyn, East Flatbush,
16097336,33 dollars,"Staten Island, Concord",$33.00,Staten Island, Concord,
16324410,33 dollars,"Queens, East Elmhurst",$33.00,Queens, East Elmhurst,
16735848,33 dollars,"Queens, Richmond Hill",$33.00,Queens, Richmond Hill,
16795503,33 dollars,"Brooklyn, Bushwick",$33.00,Brooklyn, Bushwick,
19087695,33 dollars,"Brooklyn, Flatbush",$33.00,Brooklyn, Flatbush,
19878366,33 dollars,"Staten Island, St. George",$33.00,Staten Island, St. George,
19930835,33 dollars,"Staten Island, Concord",$33.00,Staten Island, Concord,
19996830,33 dollars,"Brooklyn, Prospect-Lefferts Gardens",$33.00,Brooklyn, Prospect-Lefferts Gardens,
20675762,33 dollars,"Brooklyn, East Flatbush",$33.00,Brooklyn, East Flatbush,
21053044,33 dollars,"Queens, Jamaica",$33.00,Queens, Jamaica,
21628183,33 dollars,"Manhattan, Lower East Side",$33.00,Manhattan, Lower East Side,
22020843,33 dollars,"Brooklyn, East New York",$33.00,Brooklyn, East New York,
22164005,33 dollars,"Brooklyn, Bath Beach",$33.00,Brooklyn, Bath Beach,
24476209,33 dollars,"Staten Island, Arrochar",$33.00,Staten Island, Arrochar,
24868754,33 dollars,"Staten Island, Arrochar",$33.00,Staten Island, Arrochar,
25618799,33 dollars,"Bronx, Norwood",$33.00,Bronx, Norwood,
26456925,33 dollars,"Queens, Woodside",$33.00,Queens, Woodside,
26734103,33 dollars,"Brooklyn, Bedford-Stuyvesant",$33.00,Brooklyn, Bedford-Stuyvesant,
26877222,33 dollars,"Manhattan, Harlem",$33.00,Manhattan, Harlem,
27686998,33 dollars,"Queens, Woodside",$33.00,Queens, Woodside,
29272336,33 dollars,"Brooklyn, Bushwick",$33.00,Brooklyn, Bushwick,
30213410,33 dollars,"Queens, Elmhurst",$33.00,Queens, Elmhurst,
30801068,33 dollars,"Queens, Woodside",$33.00,Queens, Woodside,
31207065,33 dollars,"Queens, Sunnyside",$33.00,Queens, Sunnyside,
31221559,33 dollars,"Brooklyn, East Flatbush",$33.00,Brooklyn, East Flatbush,
31283569,33 dollars,"Manhattan, Washington Heights",$33.00,Manhattan, Washington Heights,
32036785,33 dollars,"Queens, Sunnyside",$33.00,Queens, Sunnyside,
32282597,33 dollars,"Brooklyn, East Flatbush",$33.00,Brooklyn, East Flatbush,
32517517,33 dollars,"Queens, Elmhurst",$33.00,Queens, Elmhurst,
32742915,33 dollars,"Queens, East Elmhurst",$33.00,Queens, East Elmhurst,
32792970,33 dollars,"Manhattan, Inwood",$33.00,Manhattan, Inwood,
32865017,33 dollars,"Queens, Jamaica",$33.00,Queens, Jamaica,
32890197,33 dollars,"Brooklyn, Bushwick",$33.00,Brooklyn, Bushwick,
36351543,33 dollars,"Brooklyn, Bedford-Stuyvesant",$33.00,Brooklyn, Bedford-Stuyvesant,
270315,34 dollars,"Brooklyn, Bedford-Stuyvesant",$34.00,Brooklyn, Bedford-Stuyvesant,
3627589,34 dollars,"Brooklyn, Bedford-Stuyvesant",$34.00,Brooklyn, Bedford-Stuyvesant,
5021376,34 dollars,"Queens, Elmhurst",$34.00,Queens, Elmhurst,
7024474,34 dollars,"Brooklyn, East New York",$34.00,Brooklyn, East New York,
9108196,34 dollars,"Queens, Laurelton",$34.00,Queens, Laurelton,
9401508,34 dollars,"Brooklyn, Bedford-Stuyvesant",$34.00,Brooklyn, Bedford-Stuyvesant,
9597258,34 dollars,"Bronx, Williamsbridge",$34.00,Bronx, Williamsbridge,
11659008,34 dollars,"Brooklyn, Flatlands",$34.00,Brooklyn, Flatlands,
11971334,34 dollars,"Queens, Elmhurst",$34.00,Queens, Elmhurst,
14332083,34 dollars,"Queens, Glendale",$34.00,Queens, Glendale,
16085088,34 dollars,"Brooklyn, Flatlands",$34.00,Brooklyn, Flatlands,
16087737,34 dollars,"Staten Island, Arrochar",$34.00,Staten Island, Arrochar,
16132114,34 dollars,"Staten Island, Tompkinsville",$34.00,Staten Island, Tompkinsville,
17044854,34 dollars,"Bronx, Fordham",$34.00,Bronx, Fordham,
19586399,34 dollars,"Brooklyn, Bushwick",$34.00,Brooklyn, Bushwick,
19691525,34 dollars,"Staten Island, Stapleton",$34.00,Staten Island, Stapleton,
19929723,34 dollars,"Staten Island, Concord",$34.00,Staten Island, Concord,
20085472,34 dollars,"Brooklyn, Bushwick",$34.00,Brooklyn, Bushwick,
20523741,34 dollars,"Brooklyn, Cypress Hills",$34.00,Brooklyn, Cypress Hills,
22233039,34 dollars,"Manhattan, Harlem",$34.00,Manhattan, Harlem,
22432497,34 dollars,"Brooklyn, Bedford-Stuyvesant",$34.00,Brooklyn, Bedford-Stuyvesant,
23310309,34 dollars,"Queens, Woodhaven",$34.00,Queens, Woodhaven,
23666777,34 dollars,"Bronx, Woodlawn",$34.00,Bronx, Woodlawn,
25868383,34 dollars,"Manhattan, East Harlem",$34.00,Manhattan, East Harlem,
26271688,34 dollars,"Queens, Sunnyside",$34.00,Queens, Sunnyside,
27852410,34 dollars,"Staten Island, Arrochar",$34.00,Staten Island, Arrochar,
28043195,34 dollars,"Queens, South Ozone Park",$34.00,Queens, South Ozone Park,
28202481,34 dollars,"Brooklyn, Crown Heights",$34.00,Brooklyn, Crown Heights,
29943391,34 dollars,"Brooklyn, Kensington",$34.00,Brooklyn, Kensington,
30275273,34 dollars,"Brooklyn, Bedford-Stuyvesant",$34.00,Brooklyn, Bedford-Stuyvesant,
30354041,34 dollars,"Queens, Elmhurst",$34.00,Queens, Elmhurst,
30459588,34 dollars,"Manhattan, Harlem",$34.00,Manhattan, Harlem,
30687126,34 dollars,"Queens, Rego Park",$34.00,Queens, Rego Park,
31268851,34 dollars,"Brooklyn, Cypress Hills",$34.00,Brooklyn, Cypress Hills,
33628454,34 dollars,"Queens, East Elmhurst",$34.00,Queens, East Elmhurst,
33907604,34 dollars,"Queens, Ridgewood",$34.00,Queens, Ridgewood,
33932573,34 dollars,"Queens, Ridgewood",$34.00,Queens, Ridgewood,
35486871,34 dollars,"Manhattan, Washington Heights",$34.00,Manhattan, Washington Heights,
36101396,34 dollars,"Queens, Laurelton",$34.00,Queens, Laurelton,
613818,35 dollars,"Brooklyn, Cypress Hills",$35.00,Brooklyn, Cypress Hills,
685435,35 dollars,"Brooklyn, East New York",$35.00,Brooklyn, East New York,
924600,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
1107976,35 dollars,"Queens, Sunnyside",$35.00,Queens, Sunnyside,
1458987,35 dollars,"Queens, Rego Park",$35.00,Queens, Rego Park,
1684053,35 dollars,"Queens, Arverne",$35.00,Queens, Arverne,
1913864,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
2947668,35 dollars,"Queens, Maspeth",$35.00,Queens, Maspeth,
4227141,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
4823529,35 dollars,"Manhattan, Upper West Side",$35.00,Manhattan, Upper West Side,
5641644,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
6245521,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
6327222,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
7180335,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
7717598,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
7727061,35 dollars,"Queens, Astoria",$35.00,Queens, Astoria,
7749763,35 dollars,"Manhattan, Lower East Side",$35.00,Manhattan, Lower East Side,
8392929,35 dollars,"Brooklyn, Sunset Park",$35.00,Brooklyn, Sunset Park,
8664965,35 dollars,"Brooklyn, Sheepshead Bay",$35.00,Brooklyn, Sheepshead Bay,
9199020,35 dollars,"Manhattan, Washington Heights",$35.00,Manhattan, Washington Heights,
9716234,35 dollars,"Brooklyn, Sheepshead Bay",$35.00,Brooklyn, Sheepshead Bay,
9900100,35 dollars,"Brooklyn, East Flatbush",$35.00,Brooklyn, East Flatbush,
10018963,35 dollars,"Brooklyn, Gowanus",$35.00,Brooklyn, Gowanus,
10056245,35 dollars,"Brooklyn, Midwood",$35.00,Brooklyn, Midwood,
10502523,35 dollars,"Staten Island, Concord",$35.00,Staten Island, Concord,
10807838,35 dollars,"Bronx, Pelham Gardens",$35.00,Bronx, Pelham Gardens,
11334476,35 dollars,"Manhattan, Inwood",$35.00,Manhattan, Inwood,
11639297,35 dollars,"Bronx, Kingsbridge",$35.00,Bronx, Kingsbridge,
11775483,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
11927300,35 dollars,"Queens, Ridgewood",$35.00,Queens, Ridgewood,
12274909,35 dollars,"Brooklyn, Bay Ridge",$35.00,Brooklyn, Bay Ridge,
12669603,35 dollars,"Brooklyn, Prospect-Lefferts Gardens",$35.00,Brooklyn, Prospect-Lefferts Gardens,
13167453,35 dollars,"Queens, Jackson Heights",$35.00,Queens, Jackson Heights,
13221788,35 dollars,"Brooklyn, East New York",$35.00,Brooklyn, East New York,
13310836,35 dollars,"Queens, Flushing",$35.00,Queens, Flushing,
13814281,35 dollars,"Queens, Ridgewood",$35.00,Queens, Ridgewood,
14383283,35 dollars,"Queens, Flushing",$35.00,Queens, Flushing,
14691805,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
15133972,35 dollars,"Brooklyn, Brighton Beach",$35.00,Brooklyn, Brighton Beach,
15552901,35 dollars,"Queens, Queens Village",$35.00,Queens, Queens Village,
15576821,35 dollars,"Bronx, Pelham Gardens",$35.00,Bronx, Pelham Gardens,
15829202,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
15839085,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
15990572,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
16097822,35 dollars,"Staten Island, South Beach",$35.00,Staten Island, South Beach,
16256074,35 dollars,"Brooklyn, Williamsburg",$35.00,Brooklyn, Williamsburg,
16585566,35 dollars,"Brooklyn, Bensonhurst",$35.00,Brooklyn, Bensonhurst,
16644599,35 dollars,"Queens, Rego Park",$35.00,Queens, Rego Park,
16779548,35 dollars,"Brooklyn, Gravesend",$35.00,Brooklyn, Gravesend,
17095035,35 dollars,"Bronx, Pelham Gardens",$35.00,Bronx, Pelham Gardens,
17367289,35 dollars,"Queens, Far Rockaway",$35.00,Queens, Far Rockaway,
17368958,35 dollars,"Queens, Far Rockaway",$35.00,Queens, Far Rockaway,
17508940,35 dollars,"Manhattan, Washington Heights",$35.00,Manhattan, Washington Heights,
17544058,35 dollars,"Manhattan, Upper East Side",$35.00,Manhattan, Upper East Side,
17544220,35 dollars,"Manhattan, Upper East Side",$35.00,Manhattan, Upper East Side,
18071246,35 dollars,"Queens, Long Island City",$35.00,Queens, Long Island City,
18227315,35 dollars,"Queens, Glendale",$35.00,Queens, Glendale,
18430588,35 dollars,"Manhattan, Harlem",$35.00,Manhattan, Harlem,
19156426,35 dollars,"Brooklyn, Cypress Hills",$35.00,Brooklyn, Cypress Hills,
19271084,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
19408027,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
19760163,35 dollars,"Bronx, Morris Park",$35.00,Bronx, Morris Park,
19788577,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
19930489,35 dollars,"Staten Island, Concord",$35.00,Staten Island, Concord,
20659193,35 dollars,"Bronx, Wakefield",$35.00,Bronx, Wakefield,
20678858,35 dollars,"Queens, Arverne",$35.00,Queens, Arverne,
20711534,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
20832523,35 dollars,"Bronx, Concourse",$35.00,Bronx, Concourse,
20888611,35 dollars,"Queens, Long Island City",$35.00,Queens, Long Island City,
21184173,35 dollars,"Queens, Bayside",$35.00,Queens, Bayside,
21250819,35 dollars,"Bronx, Belmont",$35.00,Bronx, Belmont,
21289522,35 dollars,"Queens, Jamaica",$35.00,Queens, Jamaica,
21380140,35 dollars,"Queens, Queens Village",$35.00,Queens, Queens Village,
21471517,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
21503830,35 dollars,"Brooklyn, Prospect-Lefferts Gardens",$35.00,Brooklyn, Prospect-Lefferts Gardens,
21605900,35 dollars,"Manhattan, Washington Heights",$35.00,Manhattan, Washington Heights,
21764245,35 dollars,"Brooklyn, Greenpoint",$35.00,Brooklyn, Greenpoint,
21765318,35 dollars,"Brooklyn, Greenpoint",$35.00,Brooklyn, Greenpoint,
21789289,35 dollars,"Bronx, Parkchester",$35.00,Bronx, Parkchester,
21930306,35 dollars,"Queens, Richmond Hill",$35.00,Queens, Richmond Hill,
21972082,35 dollars,"Manhattan, Lower East Side",$35.00,Manhattan, Lower East Side,
22246864,35 dollars,"Queens, Woodhaven",$35.00,Queens, Woodhaven,
22385723,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
22463977,35 dollars,"Brooklyn, Prospect Heights",$35.00,Brooklyn, Prospect Heights,
22489609,35 dollars,"Brooklyn, Sunset Park",$35.00,Brooklyn, Sunset Park,
22529877,35 dollars,"Brooklyn, East New York",$35.00,Brooklyn, East New York,
22566828,35 dollars,"Queens, Long Island City",$35.00,Queens, Long Island City,
22617426,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
22971238,35 dollars,"Brooklyn, Brighton Beach",$35.00,Brooklyn, Brighton Beach,
23006591,35 dollars,"Brooklyn, Brighton Beach",$35.00,Brooklyn, Brighton Beach,
23053597,35 dollars,"Queens, Glendale",$35.00,Queens, Glendale,
23359277,35 dollars,"Brooklyn, Cypress Hills",$35.00,Brooklyn, Cypress Hills,
23644347,35 dollars,"Queens, Corona",$35.00,Queens, Corona,
23810398,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
23961249,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
24115562,35 dollars,"Bronx, Pelham Gardens",$35.00,Bronx, Pelham Gardens,
24122725,35 dollars,"Bronx, Kingsbridge",$35.00,Bronx, Kingsbridge,
24573377,35 dollars,"Staten Island, Arrochar",$35.00,Staten Island, Arrochar,
24656571,35 dollars,"Queens, Long Island City",$35.00,Queens, Long Island City,
24735722,35 dollars,"Brooklyn, Cypress Hills",$35.00,Brooklyn, Cypress Hills,
25299137,35 dollars,"Manhattan, Upper West Side",$35.00,Manhattan, Upper West Side,
25475944,35 dollars,"Bronx, Longwood",$35.00,Bronx, Longwood,
25833266,35 dollars,"Bronx, Claremont Village",$35.00,Bronx, Claremont Village,
25946924,35 dollars,"Manhattan, Hell's Kitchen",$35.00,Manhattan, Hell's Kitchen,
26080745,35 dollars,"Brooklyn, Bay Ridge",$35.00,Brooklyn, Bay Ridge,
26422113,35 dollars,"Brooklyn, East Flatbush",$35.00,Brooklyn, East Flatbush,
26743342,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
27083112,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
27136219,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
27336179,35 dollars,"Bronx, Longwood",$35.00,Bronx, Longwood,
27429253,35 dollars,"Queens, Woodside",$35.00,Queens, Woodside,
27472111,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
27613128,35 dollars,"Brooklyn, Gravesend",$35.00,Brooklyn, Gravesend,
27795234,35 dollars,"Queens, East Elmhurst",$35.00,Queens, East Elmhurst,
28029439,35 dollars,"Brooklyn, Flatbush",$35.00,Brooklyn, Flatbush,
28055277,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
28277212,35 dollars,"Bronx, Mott Haven",$35.00,Bronx, Mott Haven,
28565170,35 dollars,"Queens, Woodside",$35.00,Queens, Woodside,
28587071,35 dollars,"Queens, Jamaica Estates",$35.00,Queens, Jamaica Estates,
28607153,35 dollars,"Queens, Jackson Heights",$35.00,Queens, Jackson Heights,
28762085,35 dollars,"Bronx, Concourse Village",$35.00,Bronx, Concourse Village,
28897932,35 dollars,"Queens, St. Albans",$35.00,Queens, St. Albans,
28927140,35 dollars,"Staten Island, Concord",$35.00,Staten Island, Concord,
28927290,35 dollars,"Staten Island, Concord",$35.00,Staten Island, Concord,
28936795,35 dollars,"Queens, Woodside",$35.00,Queens, Woodside,
29213401,35 dollars,"Queens, Whitestone",$35.00,Queens, Whitestone,
29258871,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
29342293,35 dollars,"Brooklyn, Crown Heights",$35.00,Brooklyn, Crown Heights,
29382257,35 dollars,"Brooklyn, Bedford-Stuyvesant",$35.00,Brooklyn, Bedford-Stuyvesant,
29613115,35 dollars,"Brooklyn, East Flatbush",$35.00,Brooklyn, East Flatbush,
29816922,35 dollars,"Queens, Forest Hills",$35.00,Queens, Forest Hills,
29881973,35 dollars,"Manhattan, Harlem",$35.00,Manhattan, Harlem,
29904478,35 dollars,"Brooklyn, Bushwick",$35.00,Brooklyn, Bushwick,
29946644,35 dollars,"Manhattan, Washington Heights",$35.00,Manhattan, Washington Heights,
30043083,35 dollars,"Brooklyn, East Flatbush",$35.00,Brooklyn, East Flatbush,
